p,Nnew,k,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
7,70,40,70.40.a.e,-10,-1,9,-3,1,3:[1:4];11:[1:3];13:[1:3];17:[1:0];19:[1:4];23:[1:6];29:[1:3];31:[1:4];37:[1:1];41:[1:2];43:[1:0];47:[1:0];53:[1:3];59:[1:4];61:[1:3];67:[1:1];71:[1:6];73:[1:6];79:[1:3];83:[1:3],1,1
7,70,40,70.40.a.e,-9,-1,8,-3,1,3:[1:4];11:[1:3];13:[1:3];17:[1:0];19:[1:4];23:[1:6];29:[1:3];31:[1:4];37:[1:1];41:[1:2];43:[1:0];47:[1:0];53:[1:3];59:[1:4];61:[1:3];67:[1:1];71:[1:6];73:[1:6];79:[1:3];83:[1:3],1,1
7,70,38,70.38.a.g,-1,-1,0,17,-1,3:[1:0];11:[1:3];13:[1:6];17:[1:5];19:[1:0];23:[1:0];29:[1:1];31:[1:6];37:[1:3];41:[1:5];43:[1:3];47:[1:6];53:[1:2];59:[1:1];61:[1:0];67:[1:5];71:[1:2];73:[1:5];79:[1:1];83:[1:6],1,1
7,70,38,70.38.a.g,-6,0,6,17,-1,3:[1:0];11:[1:3];13:[1:6];17:[1:5];19:[1:0];23:[1:0];29:[1:1];31:[1:6];37:[1:3];41:[1:5];43:[1:3];47:[1:6];53:[1:2];59:[1:1];61:[1:0];67:[1:5];71:[1:2];73:[1:5];79:[1:1];83:[1:6],1,1
7,70,38,70.38.a.g,-12,0,12,17,-1,3:[1:0];11:[1:3];13:[1:6];17:[1:5];19:[1:0];23:[1:0];29:[1:1];31:[1:6];37:[1:3];41:[1:5];43:[1:3];47:[1:6];53:[1:2];59:[1:1];61:[1:0];67:[1:5];71:[1:2];73:[1:5];79:[1:1];83:[1:6],1,1
7,70,38,70.38.a.g,-14,1,15,17,-1,3:[1:2];11:[1:4];13:[1:2];17:[1:1];19:[1:1];23:[1:4];29:[1:6];31:[1:4];37:[1:3];41:[1:4];43:[1:3];47:[1:4];53:[1:4];59:[1:0];61:[1:4];67:[1:4];71:[1:2];73:[1:4];79:[1:3];83:[1:5],1,1
7,70,38,70.38.a.g,-11,0,11,17,-1,3:[1:2];11:[1:4];13:[1:2];17:[1:1];19:[1:1];23:[1:4];29:[1:6];31:[1:4];37:[1:3];41:[1:4];43:[1:3];47:[1:4];53:[1:4];59:[1:0];61:[1:4];67:[1:4];71:[1:2];73:[1:4];79:[1:3];83:[1:5],1,1
7,70,38,70.38.a.g,-1,1,2,17,-1,3:[1:2];11:[1:4];13:[1:2];17:[1:1];19:[1:1];23:[1:4];29:[1:6];31:[1:4];37:[1:3];41:[1:4];43:[1:3];47:[1:4];53:[1:4];59:[1:0];61:[1:4];67:[1:4];71:[1:2];73:[1:4];79:[1:3];83:[1:5],1,1
7,70,38,70.38.a.g,-8,0,8,17,-1,3:[1:2];11:[1:4];13:[1:2];17:[1:1];19:[1:1];23:[1:4];29:[1:6];31:[1:4];37:[1:3];41:[1:4];43:[1:3];47:[1:4];53:[1:4];59:[1:0];61:[1:4];67:[1:4];71:[1:2];73:[1:4];79:[1:3];83:[1:5],1,1
7,70,38,70.38.a.g,-5,1,6,17,-1,3:[1:2];11:[1:4];13:[1:2];17:[1:1];19:[1:1];23:[1:4];29:[1:6];31:[1:4];37:[1:3];41:[1:4];43:[1:3];47:[1:4];53:[1:4];59:[1:0];61:[1:4];67:[1:4];71:[1:2];73:[1:4];79:[1:3];83:[1:5],1,1
7,70,38,70.38.a.g,-3,3,6,17,-1,3:[1:4];11:[1:2];13:[1:0];17:[1:4];19:[1:6];23:[1:4];29:[1:5];31:[1:4];37:[1:4];41:[1:0];43:[1:5];47:[1:6];53:[1:2];59:[1:4];61:[1:6];67:[1:2];71:[1:5];73:[1:4];79:[1:4];83:[1:0],1,1
7,70,38,70.38.a.g,-10,2,12,17,-1,3:[1:4];11:[1:2];13:[1:0];17:[1:4];19:[1:6];23:[1:4];29:[1:5];31:[1:4];37:[1:4];41:[1:0];43:[1:5];47:[1:6];53:[1:2];59:[1:4];61:[1:6];67:[1:2];71:[1:5];73:[1:4];79:[1:4];83:[1:0],1,1
5,70,44,70.44.a.h,0,0,0,-19,1,3:[1:0];11:[1:1];13:[1:3];17:[1:1];19:[1:0];23:[1:0];29:[1:1];31:[1:2];37:[1:0];41:[1:3];43:[1:3];47:[1:4];53:[1:1];59:[1:2];61:[1:4];67:[1:4];71:[1:1];73:[1:4];79:[1:2];83:[1:1],1,1
5,70,44,70.44.a.h,-5,-1,4,-19,1,3:[1:0];11:[1:1];13:[1:3];17:[1:1];19:[1:0];23:[1:0];29:[1:1];31:[1:2];37:[1:0];41:[1:3];43:[1:3];47:[1:4];53:[1:1];59:[1:2];61:[1:4];67:[1:4];71:[1:1];73:[1:4];79:[1:2];83:[1:1],1,1
5,70,44,70.44.a.h,-12,0,12,-19,1,3:[1:0];11:[1:1];13:[1:3];17:[1:1];19:[1:0];23:[1:0];29:[1:1];31:[1:2];37:[1:0];41:[1:3];43:[1:3];47:[1:4];53:[1:1];59:[1:2];61:[1:4];67:[1:4];71:[1:1];73:[1:4];79:[1:2];83:[1:1],1,1
5,70,44,70.44.a.h,-10,0,10,-19,1,3:[1:0];11:[1:1];13:[1:3];17:[1:1];19:[1:0];23:[1:0];29:[1:1];31:[1:2];37:[1:0];41:[1:3];43:[1:3];47:[1:4];53:[1:1];59:[1:2];61:[1:4];67:[1:4];71:[1:1];73:[1:4];79:[1:2];83:[1:1],1,1
5,70,44,70.44.a.h,-15,-1,14,-19,1,3:[1:4];11:[1:0];13:[1:3];17:[1:2];19:[1:2];23:[1:0];29:[1:4];31:[1:4];37:[1:4];41:[1:4];43:[1:4];47:[1:1];53:[1:3];59:[1:4];61:[1:2];67:[1:2];71:[1:0];73:[1:1];79:[1:3];83:[1:2],1,1
5,70,44,70.44.a.h,-11,1,12,-19,1,3:[1:4];11:[1:0];13:[1:3];17:[1:2];19:[1:2];23:[1:0];29:[1:4];31:[1:4];37:[1:4];41:[1:4];43:[1:4];47:[1:1];53:[1:3];59:[1:4];61:[1:2];67:[1:2];71:[1:0];73:[1:1];79:[1:3];83:[1:2],1,1
5,70,44,70.44.a.h,-15/2,-1,13/2,-19,1,3:[1:4];11:[1:0];13:[1:3];17:[1:2];19:[1:2];23:[1:0];29:[1:4];31:[1:4];37:[1:4];41:[1:4];43:[1:4];47:[1:1];53:[1:3];59:[1:4];61:[1:2];67:[1:2];71:[1:0];73:[1:1];79:[1:3];83:[1:2],2,1
5,70,44,70.44.a.h,-11,1,12,-19,1,3:[1:4];11:[1:0];13:[1:3];17:[1:2];19:[1:2];23:[1:0];29:[1:4];31:[1:4];37:[1:4];41:[1:4];43:[1:4];47:[1:1];53:[1:3];59:[1:4];61:[1:2];67:[1:2];71:[1:0];73:[1:1];79:[1:3];83:[1:2],1,1
5,70,44,70.44.a.h,-3,1,4,-19,1,3:[1:4];11:[1:0];13:[1:3];17:[1:2];19:[1:2];23:[1:0];29:[1:4];31:[1:4];37:[1:4];41:[1:4];43:[1:4];47:[1:1];53:[1:3];59:[1:4];61:[1:2];67:[1:2];71:[1:0];73:[1:1];79:[1:3];83:[1:2],1,1
5,70,44,70.44.a.h,-3,1,4,-19,1,3:[1:4];11:[1:0];13:[1:3];17:[1:2];19:[1:2];23:[1:0];29:[1:4];31:[1:4];37:[1:4];41:[1:4];43:[1:4];47:[1:1];53:[1:3];59:[1:4];61:[1:2];67:[1:2];71:[1:0];73:[1:1];79:[1:3];83:[1:2],1,1
5,70,42,70.42.a.a,-11,2,13,29,1,3:[1:0];11:[1:1];13:[1:4];17:[1:2];19:[1:0];23:[1:0];29:[1:4];31:[1:2];37:[1:0];41:[1:3];43:[1:4];47:[1:3];53:[1:3];59:[1:3];61:[1:4];67:[1:3];71:[1:1];73:[1:2];79:[1:3];83:[1:3],1,1
5,70,42,70.42.a.a,-7,1,8,29,1,3:[1:0];11:[1:1];13:[1:4];17:[1:2];19:[1:0];23:[1:0];29:[1:4];31:[1:2];37:[1:0];41:[1:3];43:[1:4];47:[1:3];53:[1:3];59:[1:3];61:[1:4];67:[1:3];71:[1:1];73:[1:2];79:[1:3];83:[1:3],1,1
5,70,42,70.42.a.a,-2,2,4,29,1,3:[1:0];11:[1:1];13:[1:4];17:[1:2];19:[1:0];23:[1:0];29:[1:4];31:[1:2];37:[1:0];41:[1:3];43:[1:4];47:[1:3];53:[1:3];59:[1:3];61:[1:4];67:[1:3];71:[1:1];73:[1:2];79:[1:3];83:[1:3],1,1
5,70,42,70.42.a.a,-1,2,3,29,1,3:[1:2];11:[1:0];13:[1:4];17:[1:4];19:[1:3];23:[1:0];29:[1:1];31:[1:4];37:[1:3];41:[1:4];43:[1:2];47:[1:2];53:[1:4];59:[1:1];61:[1:2];67:[1:4];71:[1:0];73:[1:3];79:[1:2];83:[1:1],1,1
5,70,42,70.42.a.a,-12,1,13,29,1,3:[1:2];11:[1:0];13:[1:4];17:[1:4];19:[1:3];23:[1:0];29:[1:1];31:[1:4];37:[1:3];41:[1:4];43:[1:2];47:[1:2];53:[1:4];59:[1:1];61:[1:2];67:[1:4];71:[1:0];73:[1:3];79:[1:2];83:[1:1],1,2
5,70,42,70.42.a.a,-10,1,11,29,1,3:[1:2];11:[1:0];13:[1:4];17:[1:4];19:[1:3];23:[1:0];29:[1:1];31:[1:4];37:[1:3];41:[1:4];43:[1:2];47:[1:2];53:[1:4];59:[1:1];61:[1:2];67:[1:4];71:[1:0];73:[1:3];79:[1:2];83:[1:1],1,2
5,70,42,70.42.a.a,-11/2,3/2,7,29,1,3:[1:2];11:[1:0];13:[1:4];17:[1:4];19:[1:3];23:[1:0];29:[1:1];31:[1:4];37:[1:3];41:[1:4];43:[1:2];47:[1:2];53:[1:4];59:[1:1];61:[1:2];67:[1:4];71:[1:0];73:[1:3];79:[1:2];83:[1:1],2,1
5,70,40,70.40.a.c,-10,0,10,-43,-1,3:[1:2];11:[1:2];13:[1:4];17:[1:4];19:[1:3];23:[1:0];29:[1:4];31:[1:4];37:[1:4];41:[1:4];43:[1:1];47:[1:2];53:[1:1];59:[1:2];61:[1:0];67:[1:4];71:[1:4];73:[1:0];79:[1:4];83:[1:2],1,2
5,70,40,70.40.a.c,-12,0,12,-43,-1,3:[1:2];11:[1:2];13:[1:4];17:[1:4];19:[1:3];23:[1:0];29:[1:4];31:[1:4];37:[1:4];41:[1:4];43:[1:1];47:[1:2];53:[1:1];59:[1:2];61:[1:0];67:[1:4];71:[1:4];73:[1:0];79:[1:4];83:[1:2],1,2
5,70,40,70.40.a.c,-1,0,1,-43,-1,3:[1:2];11:[1:2];13:[1:4];17:[1:4];19:[1:3];23:[1:0];29:[1:4];31:[1:4];37:[1:4];41:[1:4];43:[1:1];47:[1:2];53:[1:1];59:[1:2];61:[1:0];67:[1:4];71:[1:4];73:[1:0];79:[1:4];83:[1:2],1,1
5,70,40,70.40.a.c,-6,1,7,-43,-1,3:[1:2];11:[1:2];13:[1:4];17:[1:4];19:[1:3];23:[1:0];29:[1:4];31:[1:4];37:[1:4];41:[1:4];43:[1:1];47:[1:2];53:[1:1];59:[1:2];61:[1:0];67:[1:4];71:[1:4];73:[1:0];79:[1:4];83:[1:2],1,1
5,70,40,70.40.a.c,-4,0,4,-43,-1,3:[1:2];11:[1:2];13:[1:4];17:[1:4];19:[1:3];23:[1:0];29:[1:4];31:[1:4];37:[1:4];41:[1:4];43:[1:1];47:[1:2];53:[1:1];59:[1:2];61:[1:0];67:[1:4];71:[1:4];73:[1:0];79:[1:4];83:[1:2],1,1
5,70,40,70.40.a.c,-7,8,15,-43,-1,3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3];29:[1:0];31:[1:3];37:[1:4];41:[1:3];43:[1:3];47:[1:4];53:[1:3];59:[1:0];61:[1:3];67:[1:4];71:[1:3];73:[1:3];79:[1:0];83:[1:3],1,1
5,70,40,70.40.a.c,-11,9,20,-43,-1,3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3];29:[1:0];31:[1:3];37:[1:4];41:[1:3];43:[1:3];47:[1:4];53:[1:3];59:[1:0];61:[1:3];67:[1:4];71:[1:3];73:[1:3];79:[1:0];83:[1:3],1,1
5,70,40,70.40.a.c,-2,9,11,-43,-1,3:[1:3];11:[1:3];13:[1:3];17:[1:4];19:[1:0];23:[1:3];29:[1:0];31:[1:3];37:[1:4];41:[1:3];43:[1:3];47:[1:4];53:[1:3];59:[1:0];61:[1:3];67:[1:4];71:[1:3];73:[1:3];79:[1:0];83:[1:3],1,1
7,70,40,70.40.a.c,-1,0,1,-39,-1,3:[1:1];11:[1:2];13:[1:1];17:[1:3];19:[1:2];23:[1:3];29:[1:1];31:[1:3];37:[1:0];41:[1:4];43:[1:5];47:[1:3];53:[1:6];59:[1:0];61:[1:5];67:[1:3];71:[1:0];73:[1:2];79:[1:6];83:[1:0],1,1
7,70,40,70.40.a.c,-13,1,14,-39,-1,3:[1:1];11:[1:2];13:[1:1];17:[1:3];19:[1:2];23:[1:3];29:[1:1];31:[1:3];37:[1:0];41:[1:4];43:[1:5];47:[1:3];53:[1:6];59:[1:0];61:[1:5];67:[1:3];71:[1:0];73:[1:2];79:[1:6];83:[1:0],1,1
7,70,40,70.40.a.c,-12,0,12,-39,-1,3:[1:1];11:[1:2];13:[1:1];17:[1:3];19:[1:2];23:[1:3];29:[1:1];31:[1:3];37:[1:0];41:[1:4];43:[1:5];47:[1:3];53:[1:6];59:[1:0];61:[1:5];67:[1:3];71:[1:0];73:[1:2];79:[1:6];83:[1:0],1,1
7,70,40,70.40.a.c,-7,0,7,-39,-1,3:[1:1];11:[1:2];13:[1:1];17:[1:3];19:[1:2];23:[1:3];29:[1:1];31:[1:3];37:[1:0];41:[1:4];43:[1:5];47:[1:3];53:[1:6];59:[1:0];61:[1:5];67:[1:3];71:[1:0];73:[1:2];79:[1:6];83:[1:0],1,1
7,70,40,70.40.a.c,-6,1,7,-39,-1,3:[1:1];11:[1:2];13:[1:1];17:[1:3];19:[1:2];23:[1:3];29:[1:1];31:[1:3];37:[1:0];41:[1:4];43:[1:5];47:[1:3];53:[1:6];59:[1:0];61:[1:5];67:[1:3];71:[1:0];73:[1:2];79:[1:6];83:[1:0],1,1
7,70,40,70.40.a.c,-15,0,15,-39,-1,3:[1:4];11:[1:3];13:[1:3];17:[1:0];19:[1:4];23:[1:6];29:[1:3];31:[1:4];37:[1:1];41:[1:2];43:[1:0];47:[1:0];53:[1:3];59:[1:4];61:[1:3];67:[1:1];71:[1:6];73:[1:6];79:[1:3];83:[1:3],1,1
7,70,40,70.40.a.c,-3,0,3,-39,-1,3:[1:4];11:[1:3];13:[1:3];17:[1:0];19:[1:4];23:[1:6];29:[1:3];31:[1:4];37:[1:1];41:[1:2];43:[1:0];47:[1:0];53:[1:3];59:[1:4];61:[1:3];67:[1:1];71:[1:6];73:[1:6];79:[1:3];83:[1:3],2,1
7,70,40,70.40.a.c,-10,-1,9,-39,-1,3:[1:4];11:[1:3];13:[1:3];17:[1:0];19:[1:4];23:[1:6];29:[1:3];31:[1:4];37:[1:1];41:[1:2];43:[1:0];47:[1:0];53:[1:3];59:[1:4];61:[1:3];67:[1:1];71:[1:6];73:[1:6];79:[1:3];83:[1:3],1,1
7,70,40,70.40.a.c,-9,-1,8,-39,-1,3:[1:4];11:[1:3];13:[1:3];17:[1:0];19:[1:4];23:[1:6];29:[1:3];31:[1:4];37:[1:1];41:[1:2];43:[1:0];47:[1:0];53:[1:3];59:[1:4];61:[1:3];67:[1:1];71:[1:6];73:[1:6];79:[1:3];83:[1:3],1,1
7,70,42,70.42.a.a,-13,0,13,29,1,3:[1:2];11:[1:5];13:[1:3];17:[1:0];19:[1:1];23:[1:5];29:[1:3];31:[1:2];37:[1:2];41:[1:2];43:[1:0];47:[1:0];53:[1:5];59:[1:2];61:[1:6];67:[1:4];71:[1:6];73:[1:3];79:[1:6];83:[1:3],1,1
7,70,42,70.42.a.a,-13,0,13,29,1,3:[1:2];11:[1:5];13:[1:3];17:[1:0];19:[1:1];23:[1:5];29:[1:3];31:[1:2];37:[1:2];41:[1:2];43:[1:0];47:[1:0];53:[1:5];59:[1:2];61:[1:6];67:[1:4];71:[1:6];73:[1:3];79:[1:6];83:[1:3],1,1
7,70,42,70.42.a.a,-6,1,7,29,1,3:[1:2];11:[1:5];13:[1:3];17:[1:0];19:[1:1];23:[1:5];29:[1:3];31:[1:2];37:[1:2];41:[1:2];43:[1:0];47:[1:0];53:[1:5];59:[1:2];61:[1:6];67:[1:4];71:[1:6];73:[1:3];79:[1:6];83:[1:3],1,1
7,70,42,70.42.a.a,-7,0,7,29,1,3:[1:2];11:[1:5];13:[1:3];17:[1:0];19:[1:1];23:[1:5];29:[1:3];31:[1:2];37:[1:2];41:[1:2];43:[1:0];47:[1:0];53:[1:5];59:[1:2];61:[1:6];67:[1:4];71:[1:6];73:[1:3];79:[1:6];83:[1:3],1,1
7,70,42,70.42.a.a,-1,0,1,29,1,3:[1:2];11:[1:5];13:[1:3];17:[1:0];19:[1:1];23:[1:5];29:[1:3];31:[1:2];37:[1:2];41:[1:2];43:[1:0];47:[1:0];53:[1:5];59:[1:2];61:[1:6];67:[1:4];71:[1:6];73:[1:3];79:[1:6];83:[1:3],1,1
7,70,42,70.42.a.a,-3,2,5,29,1,3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6];29:[1:1];31:[1:5];37:[1:0];41:[1:4];43:[1:5];47:[1:6];53:[1:3];59:[1:0];61:[1:3];67:[1:5];71:[1:0];73:[1:1];79:[1:5];83:[1:0],1,2
7,70,42,70.42.a.a,-15,2,17,29,1,3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6];29:[1:1];31:[1:5];37:[1:0];41:[1:4];43:[1:5];47:[1:6];53:[1:3];59:[1:0];61:[1:3];67:[1:5];71:[1:0];73:[1:1];79:[1:5];83:[1:0],1,1
7,70,42,70.42.a.a,-9,2,11,29,1,3:[1:4];11:[1:1];13:[1:1];17:[1:5];19:[1:4];23:[1:6];29:[1:1];31:[1:5];37:[1:0];41:[1:4];43:[1:5];47:[1:6];53:[1:3];59:[1:0];61:[1:3];67:[1:5];71:[1:0];73:[1:1];79:[1:5];83:[1:0],2,1
5,70,40,70.40.a.f,-11,-1,10,-19,1,3:[1:0];11:[1:1];13:[1:3];17:[1:1];19:[1:0];23:[1:0];29:[1:1];31:[1:2];37:[1:0];41:[1:3];43:[1:3];47:[1:4];53:[1:1];59:[1:2];61:[1:4];67:[1:4];71:[1:1];73:[1:4];79:[1:2];83:[1:1],1,1
5,70,40,70.40.a.f,-7,-1,6,-19,1,3:[1:0];11:[1:1];13:[1:3];17:[1:1];19:[1:0];23:[1:0];29:[1:1];31:[1:2];37:[1:0];41:[1:3];43:[1:3];47:[1:4];53:[1:1];59:[1:2];61:[1:4];67:[1:4];71:[1:1];73:[1:4];79:[1:2];83:[1:1],1,1
5,70,40,70.40.a.f,-2,0,2,-19,1,3:[1:0];11:[1:1];13:[1:3];17:[1:1];19:[1:0];23:[1:0];29:[1:1];31:[1:2];37:[1:0];41:[1:3];43:[1:3];47:[1:4];53:[1:1];59:[1:2];61:[1:4];67:[1:4];71:[1:1];73:[1:4];79:[1:2];83:[1:1],1,1
5,70,40,70.40.a.f,-12,-1,11,-19,1,3:[1:4];11:[1:0];13:[1:3];17:[1:2];19:[1:2];23:[1:0];29:[1:4];31:[1:4];37:[1:4];41:[1:4];43:[1:4];47:[1:1];53:[1:3];59:[1:4];61:[1:2];67:[1:2];71:[1:0];73:[1:1];79:[1:3];83:[1:2],1,2
5,70,40,70.40.a.f,-10,-1,9,-19,1,3:[1:4];11:[1:0];13:[1:3];17:[1:2];19:[1:2];23:[1:0];29:[1:4];31:[1:4];37:[1:4];41:[1:4];43:[1:4];47:[1:1];53:[1:3];59:[1:4];61:[1:2];67:[1:2];71:[1:0];73:[1:1];79:[1:3];83:[1:2],1,2
5,70,40,70.40.a.f,-5,-1,4,-19,1,3:[1:4];11:[1:0];13:[1:3];17:[1:2];19:[1:2];23:[1:0];29:[1:4];31:[1:4];37:[1:4];41:[1:4];43:[1:4];47:[1:1];53:[1:3];59:[1:4];61:[1:2];67:[1:2];71:[1:0];73:[1:1];79:[1:3];83:[1:2],1,2
5,70,40,70.40.a.f,-1,-1,0,-19,1,3:[1:4];11:[1:0];13:[1:3];17:[1:2];19:[1:2];23:[1:0];29:[1:4];31:[1:4];37:[1:4];41:[1:4];43:[1:4];47:[1:1];53:[1:3];59:[1:4];61:[1:2];67:[1:2];71:[1:0];73:[1:1];79:[1:3];83:[1:2],1,1
5,70,44,70.44.a.f,-14,3,17,-11,1,3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2];29:[1:0];31:[1:3];37:[1:1];41:[1:3];43:[1:2];47:[1:1];53:[1:2];59:[1:0];61:[1:3];67:[1:1];71:[1:3];73:[1:2];79:[1:0];83:[1:2],1,1
5,70,44,70.44.a.f,-8,3,11,-11,1,3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2];29:[1:0];31:[1:3];37:[1:1];41:[1:3];43:[1:2];47:[1:1];53:[1:2];59:[1:0];61:[1:3];67:[1:1];71:[1:3];73:[1:2];79:[1:0];83:[1:2],1,1
5,70,44,70.44.a.f,-2,5,7,-11,1,3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2];29:[1:0];31:[1:3];37:[1:1];41:[1:3];43:[1:2];47:[1:1];53:[1:2];59:[1:0];61:[1:3];67:[1:1];71:[1:3];73:[1:2];79:[1:0];83:[1:2],1,1
5,70,44,70.44.a.f,-11,5,16,-11,1,3:[1:2];11:[1:3];13:[1:2];17:[1:1];19:[1:0];23:[1:2];29:[1:0];31:[1:3];37:[1:1];41:[1:3];43:[1:2];47:[1:1];53:[1:2];59:[1:0];61:[1:3];67:[1:1];71:[1:3];73:[1:2];79:[1:0];83:[1:2],1,1
5,70,44,70.44.a.f,0,1,1,-11,1,3:[1:3];11:[1:2];13:[1:1];17:[1:1];19:[1:3];23:[1:0];29:[1:4];31:[1:4];37:[1:1];41:[1:4];43:[1:4];47:[1:3];53:[1:4];59:[1:2];61:[1:0];67:[1:1];71:[1:4];73:[1:0];79:[1:4];83:[1:3],1,1
5,70,44,70.44.a.f,-10,1,11,-11,1,3:[1:3];11:[1:2];13:[1:1];17:[1:1];19:[1:3];23:[1:0];29:[1:4];31:[1:4];37:[1:1];41:[1:4];43:[1:4];47:[1:3];53:[1:4];59:[1:2];61:[1:0];67:[1:1];71:[1:4];73:[1:0];79:[1:4];83:[1:3],1,1
5,70,44,70.44.a.f,-5,1,6,-11,1,3:[1:3];11:[1:2];13:[1:1];17:[1:1];19:[1:3];23:[1:0];29:[1:4];31:[1:4];37:[1:1];41:[1:4];43:[1:4];47:[1:3];53:[1:4];59:[1:2];61:[1:0];67:[1:1];71:[1:4];73:[1:0];79:[1:4];83:[1:3],1,1
5,70,44,70.44.a.f,-12,1,13,-11,1,3:[1:3];11:[1:2];13:[1:1];17:[1:1];19:[1:3];23:[1:0];29:[1:4];31:[1:4];37:[1:1];41:[1:4];43:[1:4];47:[1:3];53:[1:4];59:[1:2];61:[1:0];67:[1:1];71:[1:4];73:[1:0];79:[1:4];83:[1:3],1,1
5,70,44,70.44.a.f,-6,-1,5,-11,1,3:[1:3];11:[1:2];13:[1:1];17:[1:1];19:[1:3];23:[1:0];29:[1:4];31:[1:4];37:[1:1];41:[1:4];43:[1:4];47:[1:3];53:[1:4];59:[1:2];61:[1:0];67:[1:1];71:[1:4];73:[1:0];79:[1:4];83:[1:3],1,1
5,70,44,70.44.a.f,-9,0,9,-11,1,3:[1:3];11:[1:2];13:[1:1];17:[1:1];19:[1:3];23:[1:0];29:[1:4];31:[1:4];37:[1:1];41:[1:4];43:[1:4];47:[1:3];53:[1:4];59:[1:2];61:[1:0];67:[1:1];71:[1:4];73:[1:0];79:[1:4];83:[1:3],1,1
5,70,44,70.44.a.f,-13,0,13,-11,1,3:[1:3];11:[1:2];13:[1:1];17:[1:1];19:[1:3];23:[1:0];29:[1:4];31:[1:4];37:[1:1];41:[1:4];43:[1:4];47:[1:3];53:[1:4];59:[1:2];61:[1:0];67:[1:1];71:[1:4];73:[1:0];79:[1:4];83:[1:3],1,1
5,70,42,70.42.a.d,-5,1,6,13,-1,3:[1:1];11:[1:2];13:[1:2];17:[1:3];19:[1:2];23:[1:0];29:[1:1];31:[1:4];37:[1:3];41:[1:4];43:[1:3];47:[1:4];53:[1:3];59:[1:3];61:[1:0];67:[1:3];71:[1:4];73:[1:0];79:[1:1];83:[1:1],1,1
5,70,42,70.42.a.d,-12,1,13,13,-1,3:[1:1];11:[1:2];13:[1:2];17:[1:3];19:[1:2];23:[1:0];29:[1:1];31:[1:4];37:[1:3];41:[1:4];43:[1:3];47:[1:4];53:[1:3];59:[1:3];61:[1:0];67:[1:3];71:[1:4];73:[1:0];79:[1:1];83:[1:1],1,2
5,70,42,70.42.a.d,-10,1,11,13,-1,3:[1:1];11:[1:2];13:[1:2];17:[1:3];19:[1:2];23:[1:0];29:[1:1];31:[1:4];37:[1:3];41:[1:4];43:[1:3];47:[1:4];53:[1:3];59:[1:3];61:[1:0];67:[1:3];71:[1:4];73:[1:0];79:[1:1];83:[1:1],1,2
5,70,42,70.42.a.d,-1,1,2,13,-1,3:[1:1];11:[1:2];13:[1:2];17:[1:3];19:[1:2];23:[1:0];29:[1:1];31:[1:4];37:[1:3];41:[1:4];43:[1:3];47:[1:4];53:[1:3];59:[1:3];61:[1:0];67:[1:3];71:[1:4];73:[1:0];79:[1:1];83:[1:1],1,1
5,70,42,70.42.a.d,-6,-1,5,13,-1,3:[1:1];11:[1:2];13:[1:2];17:[1:3];19:[1:2];23:[1:0];29:[1:1];31:[1:4];37:[1:3];41:[1:4];43:[1:3];47:[1:4];53:[1:3];59:[1:3];61:[1:0];67:[1:3];71:[1:4];73:[1:0];79:[1:1];83:[1:1],1,1
5,70,42,70.42.a.d,-11,5,16,13,-1,3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4];29:[1:0];31:[1:3];37:[1:3];41:[1:3];43:[1:4];47:[1:3];53:[1:4];59:[1:0];61:[1:3];67:[1:3];71:[1:3];73:[1:4];79:[1:0];83:[1:4],1,1
5,70,42,70.42.a.d,-2,6,8,13,-1,3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4];29:[1:0];31:[1:3];37:[1:3];41:[1:3];43:[1:4];47:[1:3];53:[1:4];59:[1:0];61:[1:3];67:[1:3];71:[1:3];73:[1:4];79:[1:0];83:[1:4],1,1
5,70,42,70.42.a.d,-7,2,9,13,-1,3:[1:4];11:[1:3];13:[1:4];17:[1:3];19:[1:0];23:[1:4];29:[1:0];31:[1:3];37:[1:3];41:[1:3];43:[1:4];47:[1:3];53:[1:4];59:[1:0];61:[1:3];67:[1:3];71:[1:3];73:[1:4];79:[1:0];83:[1:4],1,1
7,70,42,70.42.a.d,-6,2,8,13,-1,3:[1:3];11:[1:1];13:[1:6];17:[1:2];19:[1:3];23:[1:6];29:[1:1];31:[1:2];37:[1:0];41:[1:3];43:[1:5];47:[1:1];53:[1:3];59:[1:0];61:[1:4];67:[1:5];71:[1:0];73:[1:6];79:[1:5];83:[1:0],1,1
