p,Nnew,k,LMFDB_label,sLinv,sLderiv,sLval,twist,ap_sign,rhobar,epp,fpp
7,7,250,7.250.a.b,-86,0,86,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-42,0,42,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-21,1,22,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-2,0,2,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-24,1,25,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-89,0,89,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-61,-2,59,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-47,0,47,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-5,0,5,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-39,0,39,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-81,0,81,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-69,-2,67,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-27,-1,26,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-17,0,17,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-33,1,34,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-75,-1,74,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-53,1,54,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-11,1,12,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-36,1,37,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-30,0,30,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-93,1,94,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-57,-1,56,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-8,1,9,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-72,-2,70,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-78,1,79,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-14,0,14,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,250,7.250.a.b,-50,1,51,8,1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-2,2,4,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-65,0,65,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-85,3,88,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-43,3,46,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-22,1,23,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-13,2,15,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-94,2,96,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-56,1,57,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-51,2,53,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-9,2,11,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-35,2,37,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-73,1,74,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-77,1,78,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-31,2,33,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-7,2,9,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-58,1,59,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-92,2,94,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-29,2,31,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-37,2,39,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-49,2,51,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-15,2,17,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-71,0,71,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-79,2,81,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-41,2,43,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-20,2,22,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-3,2,5,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-25,2,27,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-45,2,47,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-83,2,85,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-67,1,68,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-63,1,64,8,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,254,7.254.a.b,-87,2,89,8,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,254,7.254.a.b,-75,-1,74,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-11,0,11,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-33,0,33,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-96,0,96,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-54,-1,53,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-86,1,87,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-64,0,64,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-21,1,22,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-24,1,25,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-84,1,85,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-66,0,66,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-42,1,43,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-2,1,3,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-44,1,45,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-40,1,41,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-26,1,27,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-62,0,62,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-88,1,89,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-4,1,5,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-68,0,68,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-82,1,83,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-19,1,20,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-46,1,47,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-8,1,9,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-14,1,15,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-36,1,37,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-93,1,94,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-57,0,57,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-72,0,72,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-78,0,78,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-50,1,51,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,254,7.254.a.b,-30,1,31,8,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-20,1,21,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-83,1,84,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-67,0,67,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-3,2,5,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-88,2,90,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-62,0,62,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-24,1,25,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-41,2,43,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-45,2,47,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-14,1,15,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-35,2,37,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-56,0,56,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-94,2,96,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-73,0,73,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-77,1,78,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-98,1,99,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-52,1,53,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-31,1,32,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-9,2,11,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-16,1,17,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-29,2,31,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-79,0,79,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-71,1,72,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-37,1,38,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-7,1,8,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-50,0,50,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-100,2,102,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-92,1,93,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-58,1,59,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-64,2,66,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-86,1,87,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-43,1,44,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-2,0,2,-4,-1,2:[1:1];3:[1:2];5:[1:5],1,1
7,7,268,7.268.a.b,-22,2,24,-4,-1,2:[1:1];3:[1:5];5:[1:2],1,1
7,7,268,7.268.a.b,-84,1,85,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-66,0,66,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-63,0,63,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-87,2,89,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-42,2,44,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-21,1,22,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-2,2,4,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-23,1,24,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-44,2,46,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-82,1,83,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-68,0,68,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-25,1,26,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-19,1,20,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-61,0,61,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-89,2,91,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-46,2,48,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-4,2,6,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-40,2,42,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-12,2,14,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-33,2,35,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-75,1,76,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-54,1,55,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-96,2,98,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-8,2,10,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-72,0,72,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-78,1,79,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-15,1,16,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-51,1,52,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-99,1,100,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-36,2,38,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-30,1,31,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-57,0,57,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,268,7.268.a.b,-93,2,95,-4,-1,2:[1:5];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-80,0,80,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-70,-1,69,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-6,1,7,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-91,1,92,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-59,-1,58,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-27,0,27,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-38,1,39,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-101,0,101,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-49,0,49,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-17,0,17,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-24,1,25,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-45,2,47,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-83,1,84,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-67,0,67,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-62,0,62,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-88,2,90,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-41,2,43,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-20,1,21,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-3,2,5,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-2,-1,1,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-86,-1,85,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-64,2,66,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-43,0,43,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-22,2,24,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-13,1,14,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-95,2,97,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-55,0,55,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-53,1,54,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-97,1,98,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-11,2,13,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-34,2,36,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-76,1,77,-4,-1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,272,7.272.a.b,-74,0,74,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-32,1,33,-4,-1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,272,7.272.a.b,-43,1,44,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,2
7,7,272,7.272.a.b,-86,0,86,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,2
7,7,272,7.272.a.b,-64,2,66,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,2
7,7,272,7.272.a.b,-2,0,2,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-22,2,24,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-22,2,24,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-26,0,26,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-90,1,91,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-60,0,60,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-5,1,6,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-69,0,69,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-81,0,81,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-18,0,18,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-48,0,48,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-102,1,103,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-39,1,40,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-93,2,95,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-57,0,57,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-72,0,72,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-78,1,79,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-99,1,100,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-51,1,52,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-30,1,31,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-8,2,10,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-15,0,15,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-36,2,38,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-54,1,55,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-96,2,98,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-75,1,76,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-12,2,14,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,272,7.272.a.b,-33,2,35,-4,-1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,284,7.284.a.a,-27,2,29,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-38,3,41,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-101,2,103,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-49,2,51,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-17,2,19,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-69,2,71,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-81,2,83,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-7,3,10,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-59,2,61,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-91,2,93,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-104,3,107,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-46,1,47,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-84,1,85,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-66,3,69,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-62,3,65,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-88,1,89,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-41,2,43,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-20,3,23,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-3,2,5,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-24,3,27,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-86,3,89,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-64,0,64,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-44,3,47,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-106,0,106,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-22,0,22,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-35,2,37,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-77,1,78,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-73,2,75,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-30,3,33,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-14,3,17,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-56,2,58,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-94,2,96,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-98,3,101,-3,1,2:[1:4];3:[1:4];5:[1:6],1,1
7,7,284,7.284.a.a,-52,1,53,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-10,1,11,-3,1,2:[1:4];3:[1:3];5:[1:1],1,1
7,7,284,7.284.a.a,-54,0,54,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,284,7.284.a.a,-96,1,97,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,284,7.284.a.a,-75,0,75,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,284,7.284.a.a,-12,0,12,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,284,7.284.a.a,-32,0,32,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,284,7.284.a.a,-63,1,64,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,284,7.284.a.a,-87,1,88,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,284,7.284.a.a,-21,1,22,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,284,7.284.a.a,-23,1,24,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,284,7.284.a.a,-85,1,86,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,284,7.284.a.a,-65,1,66,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,284,7.284.a.a,-42,2,44,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,284,7.284.a.a,-2,2,4,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
7,7,284,7.284.a.a,-45,1,46,-3,1,2:[1:6];3:[1:0];5:[1:0],1,1
